Mean 	-0.044919
Latitude 	48.366667
Constituent 	 freq 	 amp (m) 	 amp error 	 phase (deg PST) 	 phase error 
SA   	 0.000114	 0.123922	 0.050765	 21.693364	 22.902639	SSA  	 0.000228	 0.017953	 0.041055	 156.188376	 150.381714	MSM  	 0.001310	 0.050928	 0.047123	 57.305684	 58.101043	MM   	 0.001512	 0.004562	 0.033951	 67.725493	 225.802378	MSF  	 0.002822	 0.022584	 0.037160	 102.378323	 125.041307	MF   	 0.003050	 0.024408	 0.045076	 240.655301	 108.058416	ALP1 	 0.034397	 0.002865	 0.001965	 58.782928	 41.879098	2Q1  	 0.035706	 0.007424	 0.002042	 126.826481	 16.612556	SIG1 	 0.035909	 0.005783	 0.001872	 112.165145	 16.979471	Q1   	 0.037219	 0.056449	 0.001929	 116.520850	 2.164991	RHO1 	 0.037421	 0.008086	 0.001954	 99.674612	 14.696535	O1   	 0.038731	 0.303258	 0.001996	 119.469682	 0.367743	TAU1 	 0.038959	 0.007475	 0.003305	 129.440827	 22.884392	BET1 	 0.040040	 0.003551	 0.001822	 118.819134	 27.122246	NO1  	 0.040269	 0.026525	 0.001708	 117.757674	 3.534271	CHI1 	 0.040471	 0.003724	 0.002158	 136.241439	 30.564760	PI1  	 0.041439	 0.010400	 0.002238	 123.578153	 12.947079	P1   	 0.041553	 0.157701	 0.002392	 125.623884	 0.938948	S1   	 0.041667	 0.027122	 0.003123	 117.059567	 7.042238	K1   	 0.041781	 0.491731	 0.001971	 127.998738	 0.249577	PSI1 	 0.041895	 0.002760	 0.002360	 273.723212	 49.687112	PHI1 	 0.042009	 0.008098	 0.002468	 121.242567	 14.077621	THE1 	 0.043091	 0.006078	 0.002064	 130.031427	 19.238005	J1   	 0.043293	 0.031717	 0.002195	 133.480200	 3.930775	SO1  	 0.044603	 0.005429	 0.001784	 170.458062	 18.759273	OO1  	 0.044831	 0.017143	 0.001139	 153.510089	 3.976345	UPS1 	 0.046343	 0.002320	 0.001255	 178.916714	 35.027613	OQ2  	 0.075975	 0.000290	 0.001157	 129.119888	 205.378645	EPS2 	 0.076177	 0.004683	 0.001588	 334.290740	 19.219467	2N2  	 0.077487	 0.017098	 0.001844	 342.954125	 6.016632	MU2  	 0.077689	 0.022332	 0.001737	 340.536771	 4.354868	N2   	 0.078999	 0.164387	 0.001759	 354.374371	 0.583806	NU2  	 0.079202	 0.032042	 0.001832	 358.841712	 2.984027	H1   	 0.080397	 0.004126	 0.001761	 25.853118	 24.889444	M2   	 0.080511	 0.784157	 0.001939	 14.126389	 0.126553	H2   	 0.080625	 0.008383	 0.001713	 271.439232	 12.591480	MKS2 	 0.080740	 0.002115	 0.001495	 338.193254	 34.718387	LDA2 	 0.081821	 0.002336	 0.001678	 65.351705	 44.502954	L2   	 0.082024	 0.016527	 0.002587	 44.855651	 9.293186	T2   	 0.083219	 0.013144	 0.001751	 25.399494	 7.157092	S2   	 0.083333	 0.228402	 0.001686	 32.547132	 0.419067	R2   	 0.083447	 0.002502	 0.001352	 57.321138	 33.129387	K2   	 0.083561	 0.057913	 0.001220	 24.266866	 1.156201	MSN2 	 0.084845	 0.003494	 0.001996	 60.060464	 26.988358	ETA2 	 0.085074	 0.003762	 0.001342	 7.670742	 16.461182	MO3  	 0.119242	 0.009016	 0.001696	 346.427886	 10.196664	M3   	 0.120767	 0.003631	 0.001827	 39.657537	 31.739640	SO3  	 0.122064	 0.007240	 0.001472	 350.934274	 11.281314	MK3  	 0.122292	 0.015166	 0.001644	 332.852973	 6.074830	SK3  	 0.125114	 0.005939	 0.001586	 14.006277	 13.106271	MN4  	 0.159511	 0.006064	 0.001202	 284.700728	 10.377280	M4   	 0.161023	 0.010179	 0.000888	 310.011750	 6.212242	SN4  	 0.162333	 0.002598	 0.001112	 253.900471	 23.016197	MS4  	 0.163845	 0.007454	 0.001253	 314.173097	 8.153951	MK4  	 0.164073	 0.002069	 0.000776	 10.576272	 20.986841	S4   	 0.166667	 0.001179	 0.000858	 304.996717	 46.635670	SK4  	 0.166895	 0.000741	 0.000778	 66.182477	 59.160406	2MK5 	 0.202804	 0.006069	 0.001509	 190.971197	 12.893221	2SK5 	 0.208447	 0.000476	 0.001048	 305.291655	 139.910070	2MN6 	 0.240022	 0.002796	 0.000793	 181.397743	 17.245330	M6   	 0.241534	 0.007320	 0.000906	 202.913296	 6.702326	2MS6 	 0.244356	 0.005035	 0.000799	 244.298417	 8.708637	2MK6 	 0.244584	 0.002406	 0.000643	 205.231073	 14.664656	2SM6 	 0.247178	 0.000939	 0.000703	 244.205262	 43.562552	MSK6 	 0.247406	 0.001045	 0.000557	 243.879889	 32.757176	3MK7 	 0.283315	 0.000832	 0.000619	 339.550077	 40.286036	M8   	 0.322046	 0.000176	 0.000440	 141.268829	 159.501025	
