Mean 	-0.054611
Latitude 	48.366667
Constituent 	 freq 	 amp (m) 	 amp error 	 phase (deg PST) 	 phase error 
SA   	 0.000114	 0.099279	 0.044186	 13.417477	 26.955645	SSA  	 0.000228	 0.043455	 0.040460	 110.488225	 54.602519	MSM  	 0.001310	 0.023443	 0.032356	 196.975298	 97.837153	MM   	 0.001512	 0.005649	 0.030557	 165.007961	 239.222922	MSF  	 0.002822	 0.010296	 0.028909	 230.633561	 176.429799	MF   	 0.003050	 0.019431	 0.031747	 182.962028	 123.992834	ALP1 	 0.034397	 0.002131	 0.001785	 99.562597	 55.871830	2Q1  	 0.035706	 0.007251	 0.002278	 109.436681	 19.068951	SIG1 	 0.035909	 0.007214	 0.002328	 119.329206	 15.631720	Q1   	 0.037219	 0.055694	 0.001996	 117.510570	 2.076665	RHO1 	 0.037421	 0.010061	 0.002109	 128.039048	 10.869700	O1   	 0.038731	 0.303656	 0.002418	 120.472425	 0.387565	TAU1 	 0.038959	 0.002865	 0.001748	 161.860748	 36.525454	BET1 	 0.040040	 0.002650	 0.001968	 138.032267	 47.279635	NO1  	 0.040269	 0.015125	 0.001906	 131.891383	 7.225994	CHI1 	 0.040471	 0.002777	 0.001972	 119.799937	 42.368095	PI1  	 0.041439	 0.004929	 0.002184	 148.845670	 24.797865	P1   	 0.041553	 0.151360	 0.001971	 124.022021	 0.741130	S1   	 0.041667	 0.024882	 0.002757	 92.071718	 6.701301	K1   	 0.041781	 0.489872	 0.002305	 128.359735	 0.224717	PSI1 	 0.041895	 0.007163	 0.001929	 162.386644	 15.348431	PHI1 	 0.042009	 0.005217	 0.001891	 130.216662	 24.901701	THE1 	 0.043091	 0.004896	 0.002206	 104.512823	 24.625790	J1   	 0.043293	 0.031808	 0.002377	 143.633998	 4.331734	SO1  	 0.044603	 0.007581	 0.002027	 163.758628	 15.383385	OO1  	 0.044831	 0.017537	 0.002564	 149.124071	 8.073068	UPS1 	 0.046343	 0.003469	 0.002444	 182.003649	 42.261084	OQ2  	 0.075975	 0.003651	 0.002035	 310.293825	 32.214106	EPS2 	 0.076177	 0.004697	 0.001676	 325.554011	 24.244258	2N2  	 0.077487	 0.022718	 0.001801	 331.826594	 4.864870	MU2  	 0.077689	 0.021805	 0.001620	 337.954753	 4.330940	N2   	 0.078999	 0.166484	 0.001796	 355.616509	 0.579865	NU2  	 0.079202	 0.032323	 0.001603	 358.254328	 2.789172	H1   	 0.080397	 0.007137	 0.001838	 13.370814	 14.111350	M2   	 0.080511	 0.785179	 0.001725	 14.365960	 0.115022	H2   	 0.080625	 0.006111	 0.001503	 287.075009	 17.585248	MKS2 	 0.080740	 0.003627	 0.001713	 341.284598	 29.033208	LDA2 	 0.081821	 0.002220	 0.001745	 24.495217	 46.055173	L2   	 0.082024	 0.013029	 0.001567	 35.147863	 5.969390	T2   	 0.083219	 0.012561	 0.001740	 23.505173	 8.591271	S2   	 0.083333	 0.229834	 0.001840	 32.825911	 0.423675	R2   	 0.083447	 0.000507	 0.000932	 44.474134	 135.834599	K2   	 0.083561	 0.056866	 0.001864	 24.488471	 1.891333	MSN2 	 0.084845	 0.000393	 0.001050	 88.138920	 215.376086	ETA2 	 0.085074	 0.005360	 0.002236	 14.335480	 26.607004	MO3  	 0.119242	 0.010242	 0.001914	 333.934305	 11.281947	M3   	 0.120767	 0.003583	 0.001822	 160.119595	 26.851186	SO3  	 0.122064	 0.009174	 0.001916	 326.145101	 12.603409	MK3  	 0.122292	 0.015996	 0.001637	 331.438716	 6.894877	SK3  	 0.125114	 0.006174	 0.001925	 26.842343	 16.644482	MN4  	 0.159511	 0.005668	 0.000852	 290.569776	 10.274359	M4   	 0.161023	 0.010709	 0.001036	 320.037135	 5.106894	SN4  	 0.162333	 0.002699	 0.000963	 285.026118	 18.898981	MS4  	 0.163845	 0.006961	 0.000922	 323.262165	 8.137061	MK4  	 0.164073	 0.002307	 0.001029	 24.678776	 25.180981	S4   	 0.166667	 0.001100	 0.000924	 317.606828	 52.700548	SK4  	 0.166895	 0.001682	 0.001077	 45.273785	 30.916119	2MK5 	 0.202804	 0.005415	 0.001324	 189.060382	 12.993560	2SK5 	 0.208447	 0.000949	 0.001237	 229.224889	 77.600624	2MN6 	 0.240022	 0.003519	 0.000771	 186.248901	 13.196229	M6   	 0.241534	 0.006923	 0.000784	 202.532308	 5.595150	2MS6 	 0.244356	 0.005279	 0.000763	 244.606592	 9.118602	2MK6 	 0.244584	 0.002056	 0.000885	 193.335453	 24.615124	2SM6 	 0.247178	 0.000879	 0.000793	 240.690428	 48.545177	MSK6 	 0.247406	 0.001049	 0.000842	 222.517209	 52.095186	3MK7 	 0.283315	 0.000576	 0.000575	 7.185432	 71.644953	M8   	 0.322046	 0.000685	 0.000470	 323.100495	 38.417808	
