Water level statistics - all_forcing
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,5.0099999999999998,4.9779887277221677,2006-11-15 21:30:00+00:00,2006-11-15 21:30:00+00:00,0.006630249523715665,0.098044943074110491,0.12380159202654496,0.034399043977718653,0.98310240054227827,0.99142165023076168,3.4224305555555556,3.4290608050792715,0.66654477690693337,0.67515971718588441
Victoria,2.9950000000000001,2.9205277424697877,2006-11-15 20:30:00+00:00,2006-11-15 19:30:00+00:00,-0.046174732904414775,0.09098041493212479,0.10984854366373191,0.070158586412416984,0.9642833780390937,0.97763100427396921,2.1577777777777785,2.1116030448733625,0.37630042010717918,0.36248027466603838
PatriciaBay,3.8399999999999999,3.6371052656631466,2006-11-15 21:30:00+00:00,2006-11-15 21:30:00+00:00,-0.0340859602833537,0.099846687338883341,0.12001269164169345,0.049230059432536478,0.97846737488668822,0.98498947763943379,2.5650694444444446,2.5309834841610908,0.51861895470322827,0.46522817092949559
CampbellRiver,4.75,4.7758868551483156,2006-11-15 21:30:00+00:00,2006-11-15 21:30:00+00:00,0.055024506815356422,0.10723682728801089,0.13070055621221086,0.037145148958060752,0.98181047606015903,0.98881969078219056,3.2005555555555558,3.2555800623709126,0.61512507510643033,0.62430942173805559
Analysis period,2006-11-14 00:00:00+00:00,2006-11-17 00:00:00+00:00
 
Surge statistics - all_forcing
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.83688200000000013,0.662452,2006-11-16 02:30:00+00:00,2006-11-16 01:30:00+00:00,-0.043725082921816379,0.077275060921291522,0.0919281899124791,0.12835343202436683,0.93946959768225358,0.95029137435412081,0.2904708333333334,0.246746,0.22570901802715973,0.188421
Victoria,0.66420100000000015,0.495905,2006-11-16 00:30:00+00:00,2006-11-15 20:30:00+00:00,-0.020220293121953874,0.061609380355576698,0.072293647584383849,0.17112066725740582,0.91073022773859191,0.94631230819524326,0.22200009027777776,0.20178,0.16778770554035036,0.148874
PatriciaBay,0.67798049999999987,0.543377,2006-11-16 01:30:00+00:00,2006-11-16 00:30:00+00:00,-0.03227386815425981,0.066261271057167739,0.077832397186292382,0.14359254084099657,0.93117742454814001,0.94722006441763007,0.23526402083333309,0.20299,0.18690672277219064,0.154724
CampbellRiver,0.65991650000000024,0.597474,2006-11-15 22:30:00+00:00,2006-11-15 22:30:00+00:00,-0.017072812204652597,0.061803284180190876,0.07572386687698085,0.14023043373673985,0.94188896279060297,0.95199395984117463,0.25351277083333357,0.23644,0.19700760508982579,0.152957
Analysis period,2006-11-14 00:00:00+00:00,2006-11-17 00:00:00+00:00
 
