Water level statistics - no_pressure
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,5.46,4.8319650960693359,2006-02-04 17:30:00+00:00,2006-02-04 17:30:00+00:00,-0.20103100925931183,0.23587294703044678,0.32484549228092818,0.082301513218961522,0.95807173826127279,0.96562438581780385,3.4575694444444443,3.2565384351851328,0.88945441808118297,0.86483294358705254
Victoria,3.4400000000000004,2.7244949056930539,2006-02-04 14:30:00+00:00,2006-02-05 15:30:00+00:00,-0.27139634335112994,0.27781842658909578,0.36048879752495733,0.1963201149609827,0.8976170592051822,0.87335555923798169,2.1818055555555551,1.9104092122044254,0.535497111696975,0.45650564520115972
PatriciaBay,4.25,3.4554153222427368,2006-02-04 16:30:00+00:00,2006-02-03 16:30:00+00:00,-0.22121742496760846,0.24831263577062718,0.33599340564408819,0.13191842633444753,0.93552414325699329,0.93295359130738909,2.6008333333333331,2.3796159083657247,0.69627780215785839,0.59261683100576379
CampbellRiver,5.0999999999999996,4.4142951216125486,2006-02-04 16:30:00+00:00,2006-02-03 16:30:00+00:00,-0.27223260783174641,0.30632251853916714,0.40339875755720223,0.14193974615809929,0.92897205686893547,0.93556646028603252,3.201597222222222,2.9293646143904759,0.7901576962811182,0.78950792863931885
Analysis period,2006-02-03 00:00:00+00:00,2006-02-06 00:00:00+00:00
 
Surge statistics - no_pressure
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.84444649999999988,0.0783418,2006-02-04 15:30:00+00:00,2006-02-05 00:30:00+00:00,-0.28880465601602268,0.28880465601602268,0.37857288063397698,0.88956328912046667,0.63658767645638192,0.48302018538551728,0.31807439583333319,0.0292697,0.25951274074626562,0.0242972
Victoria,0.69971849999999991,0.0179472,2006-02-04 17:30:00+00:00,2006-02-04 21:30:00+00:00,-0.2714491916236535,0.27260683576559241,0.3523995902915788,1.0213467324909407,-0.33191670889176533,0.45112601034333022,0.27553542361111122,0.00408623,0.22236301797159333,0.00683407
PatriciaBay,0.78121350000000001,0.0191337,2006-02-04 15:30:00+00:00,2006-02-05 03:30:00+00:00,-0.27452943308838124,0.27669328690915557,0.36404775509806953,1.0040537691857359,-0.049716840488650334,0.45336673620860046,0.274565,3.55669e-05,0.23860754983330137,0.00741209
CampbellRiver,0.87587199999999998,0.0312154,2006-02-04 12:30:00+00:00,2006-02-04 16:30:00+00:00,-0.25821378004605577,0.26223360295628512,0.36793608586828136,0.96836052982910159,0.54159753437274194,0.46221035960891477,0.26994805555555562,0.0117343,0.26635942527852335,0.00800214
Analysis period,2006-02-03 00:00:00+00:00,2006-02-06 00:00:00+00:00
 
Water level statistics - ssh_only
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,5.46,5.5667010617980957,2006-02-04 17:30:00+00:00,2006-02-04 17:30:00+00:00,0.079170076239438697,0.096327174205331476,0.11413907598958579,0.0085445310601882356,0.99571866910623397,0.99586707051400802,3.4575694444444443,3.536739520683883,0.88945441808118297,0.88604321649218976
Victoria,3.4400000000000004,3.4625512438354491,2006-02-04 14:30:00+00:00,2006-02-04 15:30:00+00:00,0.030266825419545076,0.077980990746789478,0.10041964766207709,0.031971390088939906,0.98413294255390182,0.99080634659981059,2.1818055555555551,2.2120723809751004,0.535497111696975,0.51515824753751105
PatriciaBay,4.25,4.2142905355834959,2006-02-04 16:30:00+00:00,2006-02-04 17:30:00+00:00,0.086250058507988905,0.10019433616381554,0.13554699440698123,0.02255332601486567,0.99220012142300651,0.989609847603799,2.6008333333333331,2.6870833918413219,0.69627780215785839,0.63253222202449222
CampbellRiver,5.0999999999999996,5.1431595557098388,2006-02-04 16:30:00+00:00,2006-02-04 17:30:00+00:00,0.018605094748929438,0.12002775063656228,0.15060592059772146,0.035774842516606453,0.98287533048926268,0.99107995457078379,3.201597222222222,3.220202316971152,0.7901576962811182,0.81032428054728634
Analysis period,2006-02-03 00:00:00+00:00,2006-02-06 00:00:00+00:00
 
Surge statistics - ssh_only
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.84444649999999988,0.820196,2006-02-04 15:30:00+00:00,2006-02-04 18:30:00+00:00,-0.0086035700047213479,0.031454747908823952,0.039062852580860383,0.021558317324200049,0.98916379153098888,0.9942547084538369,0.31807439583333319,0.309471,0.25951274074626562,0.257174
Victoria,0.69971849999999991,0.790789,2006-02-04 17:30:00+00:00,2006-02-04 16:30:00+00:00,0.030213977890786097,0.047134595527725066,0.061106971813449464,0.057056522524045923,0.97700162050058847,0.98251384683274101,0.27553542361111122,0.305749,0.22236301797159333,0.241187
PatriciaBay,0.78121350000000001,0.80913,2006-02-04 15:30:00+00:00,2006-02-04 17:30:00+00:00,0.032938051745394888,0.043361480251981166,0.058243860985430176,0.040528503306488231,0.9816031709346188,0.98569485212667396,0.274565,0.307503,0.23860754983330137,0.249446
CampbellRiver,0.87587199999999998,0.790027,2006-02-04 12:30:00+00:00,2006-02-04 18:30:00+00:00,0.032623922967943808,0.06199284083092868,0.074407967042474543,0.063035837468552361,0.96995630396397947,0.97833962667927177,0.26994805555555562,0.302572,0.26635942527852335,0.241828
Analysis period,2006-02-03 00:00:00+00:00,2006-02-06 00:00:00+00:00
 
Water level statistics - weather_only
