Water level statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,5.1950000000000003,5.2004961288299558,2009-11-17 14:30:00+00:00,2009-11-20 16:30:00+00:00,0.11482032551402431,0.13982642523917552,0.1730955094542313,0.011691377856305564,0.99515069224707986,0.99451096073533862,3.4382499999999991,3.5530703255140232,1.1979584456482621,1.1383572653642624
Victoria,3.1950000000000003,3.1903341119003299,2009-11-20 17:30:00+00:00,2009-11-17 20:30:00+00:00,-0.017906407728414717,0.098555400687177025,0.12216415221373125,0.023407290952947725,0.98893144431095026,0.99368595361579504,2.256250000000001,2.2383435922715855,0.78986345075166853,0.7516440505442108
PatriciaBay,3.9850000000000003,3.8286833866043088,2009-11-20 16:30:00+00:00,2009-11-20 16:30:00+00:00,0.051922107504649678,0.11170003342795769,0.15051138749214302,0.020094263359126455,0.99686493015169764,0.99353661581331398,2.596833333333334,2.6487554408379834,0.99659794913607092,0.87625586360929408
CampbellRiver,4.6899999999999995,4.7764713063507074,2009-11-17 13:30:00+00:00,2009-11-20 15:30:00+00:00,0.047871957911256917,0.13544841347115438,0.16095826679736827,0.019057722857379375,0.99082044198221531,0.99455325336150702,3.2235833333333335,3.2714552912445893,1.1131820350039587,1.0718168674468675
Analysis period,2009-11-17 00:00:00+00:00,2009-11-22 00:00:00+00:00
 
Surge statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.62507199999999996,0.505427,2009-11-20 10:30:00+00:00,2009-11-20 15:30:00+00:00,0.017456174518847695,0.061460004152782889,0.074659161180534742,0.23658859742144767,0.88762575002774668,0.91356039379749776,0.31315272499999991,0.330609,0.14923765527593127,0.109123
Victoria,0.64739449999999998,0.460553,2009-11-20 07:30:00+00:00,2009-11-20 15:30:00+00:00,-0.030259384238123917,0.04817639800419015,0.068754698871377265,0.24525039580380409,0.87559161510786476,0.89937052091214187,0.3227795833333334,0.29252,0.12466586748517236,0.0955506
PatriciaBay,0.55156400000000005,0.461501,2009-11-20 07:30:00+00:00,2009-11-20 15:30:00+00:00,0.012245019418183768,0.060073651187268824,0.071781530365370327,0.27202232651076602,0.86527469973547821,0.90068973652075646,0.27740689166666699,0.289652,0.13561186238379283,0.0978197
CampbellRiver,0.62600449999999996,0.525124,2009-11-20 09:30:00+00:00,2009-11-17 17:30:00+00:00,-0.011825522086501021,0.049351408431220004,0.065151103649241954,0.21651857231396529,0.89551505327962277,0.92419000644285476,0.32550570833333337,0.31368,0.13768913063810603,0.104592
Analysis period,2009-11-17 00:00:00+00:00,2009-11-22 00:00:00+00:00
