Water level statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,5.46,5.5880700422058105,2006-02-04 17:30:00+00:00,2006-02-04 17:30:00+00:00,0.099947765454855411,0.11602106143783875,0.13953052839263799,0.011981877285390116,0.99399101147355939,0.99381202981767924,3.4575694444444443,3.5575172098992991,0.88945441808118297,0.88402927299208345
Victoria,3.4400000000000004,3.4153745251235961,2006-02-04 14:30:00+00:00,2006-02-04 15:30:00+00:00,0.022901288905703261,0.081822230044070229,0.10291033132252597,0.035103107373023808,0.98299020719109276,0.99017606157486415,2.1818055555555551,2.2047068444612585,0.535497111696975,0.50654714814799651
PatriciaBay,4.25,4.1786496998214719,2006-02-04 16:30:00+00:00,2006-02-04 17:30:00+00:00,0.076999521533055504,0.10398725284123753,0.13470803343701246,0.025200614592492971,0.99129103570837762,0.98966230564882163,2.6008333333333331,2.6778328548663888,0.69627780215785839,0.62849005705033345
CampbellRiver,5.0999999999999996,5.1702348463897705,2006-02-04 16:30:00+00:00,2006-02-04 17:30:00+00:00,0.033035838381379509,0.12177533048270951,0.14910019587148349,0.033858459816225067,0.98402445632341151,0.9913059527632051,3.201597222222222,3.2346330606036018,0.7901576962811182,0.81427972290276784
Analysis period,2006-02-03 00:00:00+00:00,2006-02-06 00:00:00+00:00
 
Surge statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.84444649999999988,0.840734,2006-02-04 15:30:00+00:00,2006-02-04 18:30:00+00:00,0.01217411815002243,0.055475277648766842,0.06384771226554399,0.058329683916868644,0.97136545470073221,0.98488725502878083,0.31807439583333319,0.330249,0.25951274074626562,0.263336
Victoria,0.69971849999999991,0.745233,2006-02-04 17:30:00+00:00,2006-02-04 16:30:00+00:00,0.022848440083440707,0.052587119307607399,0.065170929982512449,0.075339779805866841,0.96289305994526941,0.97851693439129706,0.27553542361111122,0.298384,0.22236301797159333,0.225236
PatriciaBay,0.78121350000000001,0.773489,2006-02-04 15:30:00+00:00,2006-02-04 17:30:00+00:00,0.023687513425217757,0.054749050210409683,0.065924109090300789,0.066479062234100578,0.9666922570359352,0.98062468619015675,0.274565,0.298253,0.23860754983330137,0.238103
CampbellRiver,0.87587199999999998,0.815352,2006-02-04 12:30:00+00:00,2006-02-04 17:30:00+00:00,0.047054666713575444,0.070390090128891927,0.083098264023731397,0.066121994103267939,0.96748258139914256,0.97346945737728607,0.26994805555555562,0.317003,0.26635942527852335,0.245363
Analysis period,2006-02-03 00:00:00+00:00,2006-02-06 00:00:00+00:00
