Water level statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,5.1500000000000004,5.2723104857788083,2009-11-20 16:30:00+00:00,2009-11-20 16:30:00+00:00,0.12394746316810712,0.14513831185853734,0.16975488376549783,0.0098704781548208248,0.99566960065004129,0.99450442108870696,3.426145833333333,3.5500932965014407,1.167488284908806,1.1215133072869581
Victoria,3.1950000000000003,3.1441492634811401,2009-11-20 17:30:00+00:00,2009-11-20 21:30:00+00:00,-0.0089087084245701425,0.10949136724860536,0.13245278667696064,0.029222790779542367,0.98588376101552155,0.99223874424321012,2.2485416666666667,2.2396329582420962,0.77306442320841251,0.73548843472358394
PatriciaBay,3.9850000000000003,3.901963690322876,2009-11-20 16:30:00+00:00,2009-11-20 16:30:00+00:00,0.095887617431219985,0.11995221654297565,0.16983960316690541,0.020691240915121006,0.99573315932138484,0.99146314363988652,2.58890625,2.6847938674312197,0.97454000984786193,0.86284730510164764
CampbellRiver,4.6799999999999997,4.7816498477020257,2009-11-20 16:30:00+00:00,2009-11-20 16:30:00+00:00,0.02797302829253422,0.11551502892688663,0.13809465801981713,0.015516092686129197,0.9925793502709499,0.9957986504304106,3.2185937500000001,3.246566778292534,1.0856446585067652,1.0482587938449244
Analysis period,2009-11-18 00:00:00+00:00,2009-11-22 00:00:00+00:00
 
Surge statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.69898099999999974,0.587048,2009-11-20 08:30:00+00:00,2009-11-20 15:30:00+00:00,0.053133384151935768,0.083464650923967487,0.091383754620406682,0.20426560627951068,0.91094234207460734,0.89739313647448204,0.34434746874999972,0.397481,0.16450529317147009,0.119485
Victoria,0.71849950000000007,0.540178,2009-11-20 07:30:00+00:00,2009-11-20 15:30:00+00:00,-0.0040448194746872503,0.044091440693269146,0.062560212434774803,0.20068066155658873,0.90354218973739575,0.93293952219928789,0.36467275520833348,0.360628,0.13935925669933677,0.10771
PatriciaBay,0.63733149999999994,0.541046,2009-11-20 07:30:00+00:00,2009-11-20 15:30:00+00:00,0.048839376620610608,0.073721516025543221,0.083417338253436821,0.21558107699453,0.8989803251890589,0.89358698545148574,0.30739371354166661,0.356233,0.14564756924364375,0.10849
CampbellRiver,0.66367450000000017,0.587512,2009-11-20 08:30:00+00:00,2009-11-20 09:30:00+00:00,0.03884735171508779,0.06908598835301398,0.075949807486703949,0.18761243147718476,0.92134282818162261,0.91456527836356405,0.34141550000000009,0.380263,0.15067322797263194,0.110042
Analysis period,2009-11-18 00:00:00+00:00,2009-11-22 00:00:00+00:00
