CGRF Water level statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,5.3449999999999998,5.3631682476196287,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,0.037034657273734901,0.090749152169950859,0.10950452356975436,0.0064998336891281669,0.99747636853272992,0.99808614284918595,3.3615263157894728,3.398560973063208,1.2782167005316449,1.2261681029793194
Victoria,3.145,3.0876568665618898,2012-12-15 21:30:00+00:00,2012-12-15 21:30:00+00:00,-0.062761254935432761,0.14557371018556045,0.166925830341903,0.039110824816044512,0.98048867033822817,0.98803505436914929,2.1458421052631578,2.0830808503277249,0.78213158558807427,0.74993557161714552
PatriciaBay,4.1150000000000002,3.9150207792358396,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,-0.03343568217836073,0.14223682542937055,0.16711034768177019,0.025600310437835342,0.99384433582116327,0.99242098300610726,2.5513684210526315,2.5179327388742712,1.0233141314544369,0.89888143950244104
CampbellRiver,4.8049999999999997,4.9366666627426152,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,0.03128938872414791,0.11574649880654787,0.13855695586210043,0.013383572620835107,0.99328757938169276,0.99643292315529297,3.0636315789473687,3.0949209676715173,1.1667459115680092,1.156643417332182
Analysis period,2012-12-15 00:00:00+00:00,2012-12-18 23:00:00+00:00
 
CGRF Surge statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.68323849999999997,0.590947,2012-12-17 10:30:00+00:00,2012-12-17 13:30:00+00:00,-0.0098877772351214938,0.050160568981040196,0.064404540917398639,0.16146838128166063,0.91977723161007774,0.9488837931822558,0.29988051578947372,0.289993,0.15837741217981835,0.131994
Victoria,0.68716150000000009,0.549469,2012-12-17 08:30:00+00:00,2012-12-17 12:30:00+00:00,-0.034358226124156142,0.047750254549453121,0.065381675457295785,0.15017844347819281,0.92765660860075605,0.93705077339680865,0.30899570526315789,0.274637,0.14354091483636466,0.118291
PatriciaBay,0.64953000000000005,0.567385,2012-12-17 08:30:00+00:00,2012-12-17 12:30:00+00:00,-0.026626625908580608,0.047000107219916903,0.062284430689218816,0.13974091575462769,0.93681057347916186,0.94677820030208726,0.30020016315789477,0.273574,0.15062372879867936,0.121263
CampbellRiver,0.62964650000000022,0.534654,2012-12-17 09:30:00+00:00,2012-12-17 15:30:00+00:00,0.036357326373551914,0.057266026388650124,0.068895401991698149,0.18247398273617593,0.9114105983773183,0.92142693571548573,0.2411635526315791,0.277521,0.13699734091277441,0.109155
Analysis period,2012-12-15 00:00:00+00:00,2012-12-18 23:00:00+00:00
 
ops Water level statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,5.3449999999999998,5.3611016353759764,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,0.024892953790331393,0.087724428433545679,0.10474532526524054,0.0063359552402015417,0.99748168381880442,0.99825237187604932,3.3615263157894728,3.3864192695798048,1.2782167005316449,1.2288106850235896
Victoria,3.145,3.0929782500381471,2012-12-15 21:30:00+00:00,2012-12-15 21:30:00+00:00,-0.06020296066470595,0.14338262507327929,0.16436027858403002,0.03823567863907331,0.9808981189646967,0.98842626156157021,2.1458421052631578,2.0856391445984519,0.78213158558807427,0.75161149641569247
PatriciaBay,4.1150000000000002,3.9245351110534665,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,-0.029243529088435864,0.14009227918161718,0.16537993873264628,0.02530180801975147,0.99388092876078227,0.99258477707502524,2.5513684210526315,2.5221248919641961,1.0233141314544369,0.89992378802018602
CampbellRiver,4.8049999999999997,4.9416035962600713,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,0.029158608982521872,0.11628963317054984,0.13925234695516525,0.013620102720419056,0.99316870192548834,0.99639601209256945,3.0636315789473687,3.0927901879298911,1.1667459115680092,1.1563920445343514
Analysis period,2012-12-15 00:00:00+00:00,2012-12-18 23:00:00+00:00
 
ops Surge statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.68323849999999997,0.589882,2012-12-17 10:30:00+00:00,2012-12-17 14:30:00+00:00,-0.022029480853321699,0.053808419123167785,0.067760075413980367,0.16369906096833764,0.91938708369570832,0.94331439021855612,0.29988051578947372,0.277851,0.15837741217981835,0.130609
Victoria,0.68716150000000009,0.548795,2012-12-17 08:30:00+00:00,2012-12-17 12:30:00+00:00,-0.031799931322820559,0.04575452219180056,0.063381426349272477,0.14589256529953595,0.93053794302566273,0.94067374401851311,0.30899570526315789,0.277196,0.14354091483636466,0.117982
PatriciaBay,0.64953000000000005,0.567665,2012-12-17 08:30:00+00:00,2012-12-17 13:30:00+00:00,-0.022434473916636045,0.045288201369285588,0.058785491807003445,0.13013454228115839,0.94046888535779938,0.95324687180415735,0.30020016315789477,0.277766,0.15062372879867936,0.123447
CampbellRiver,0.62964650000000022,0.538474,2012-12-17 09:30:00+00:00,2012-12-17 15:30:00+00:00,0.034226546435857971,0.056129708360099728,0.067884184985757795,0.18311788090992429,0.90959554176579127,0.92413361922291604,0.2411635526315791,0.27539,0.13699734091277441,0.110586
Analysis period,2012-12-15 00:00:00+00:00,2012-12-18 23:00:00+00:00
