CGRF Water level statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,5.3449999999999998,5.4161088636322017,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,0.070628467342453483,0.10970650510843569,0.12940159149207034,0.007195567712289911,0.99696363887058659,0.9973393153615836,3.3615263157894728,3.4321547831319275,1.2782167005316449,1.2313284730778546
Victoria,3.145,3.1170754809036252,2012-12-15 21:30:00+00:00,2012-12-15 21:30:00+00:00,-0.035300049804021301,0.12881872085842466,0.15214048992812204,0.035801156890730379,0.98234151264813485,0.99001001492607488,2.1458421052631578,2.1105420554591365,0.78213158558807427,0.74625361684884484
PatriciaBay,4.1150000000000002,3.9753381523056031,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,0.019320237880753276,0.12777587046375896,0.1595813874604296,0.023962588902067219,0.99441720582859683,0.99311056169089784,2.5513684210526315,2.5706886589333853,1.0233141314544369,0.9016990823177139
CampbellRiver,4.8049999999999997,4.9001605185928341,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,0.042439343369437457,0.12066278686018871,0.14072897682357591,0.013225299096669743,0.99336587340299298,0.99632462466373228,3.0636315789473687,3.106070922316805,1.1667459115680092,1.1578057286758472
Analysis period,2012-12-15 00:00:00+00:00,2012-12-18 23:00:00+00:00
 
CGRF Surge statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.66302849999999969,0.555008,2012-12-17 10:30:00+00:00,2012-12-17 14:30:00+00:00,-0.0010736308218201106,0.057203602037299274,0.072547850521988769,0.21920898716825829,0.88750469435590917,0.92884163449237034,0.27365880526315778,0.272585,0.15493438389615294,0.12466
Victoria,0.66271900000000017,0.518033,2012-12-17 08:30:00+00:00,2012-12-17 12:30:00+00:00,-0.026086104909169131,0.047005219772052818,0.063679645751940961,0.17482907936174574,0.91542673930232898,0.93361911799982489,0.2818103157894738,0.255724,0.13893290434221633,0.111443
PatriciaBay,0.63205749999999994,0.533495,2012-12-17 08:30:00+00:00,2012-12-17 12:30:00+00:00,-0.019284928784350258,0.051668837337463774,0.065814601039778056,0.18477019411610215,0.91303070075641879,0.93374801878747049,0.27464247894736832,0.255358,0.14639040742996134,0.113804
CampbellRiver,0.57842850000000001,0.506623,2012-12-17 09:30:00+00:00,2012-12-17 15:30:00+00:00,0.074465397362206989,0.083889200849422557,0.096850009688692437,0.21577123216861305,0.89433130103121661,0.84873790017961093,0.18822907894736854,0.262694,0.13331414420099533,0.102576
Analysis period,2012-12-15 00:00:00+00:00,2012-12-18 23:00:00+00:00
 
ops Water level statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,5.3449999999999998,5.4140875509185786,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,0.058367946668557331,0.1051242472847112,0.12242782518524713,0.0070886805500640212,0.99694729598621756,0.99762289894381373,3.3615263157894728,3.4198942624580311,1.2782167005316449,1.2340439285698497
Victoria,3.145,3.1228410381927487,2012-12-15 21:30:00+00:00,2012-12-15 21:30:00+00:00,-0.032737398354108826,0.12649564705948585,0.14955235032925823,0.034809760191785374,0.98279912720233542,0.99036956444431035,2.1458421052631578,2.1131047069090489,0.78213158558807427,0.74792764424099967
PatriciaBay,4.1150000000000002,3.983945182220459,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,0.023558162230296571,0.12640288946091058,0.15916177870334317,0.023661336675661778,0.99445672345239589,0.99315465074930853,2.5513684210526315,2.5749265832829282,1.0233141314544369,0.90274977209005203
CampbellRiver,4.8049999999999997,4.9052394303741451,2012-12-17 16:30:00+00:00,2012-12-17 16:30:00+00:00,0.040160961670623579,0.12131688357043927,0.14159907071412856,0.013544000485310639,0.99320549862845231,0.99627793415715415,3.0636315789473687,3.1037925406179911,1.1667459115680092,1.1575602119850164
Analysis period,2012-12-15 00:00:00+00:00,2012-12-18 23:00:00+00:00
 
ops Surge statistics
Location,obs max,model max,max timing (obs),max timing (model),mean error,mean abs error,rms error,gamma2,correlation,willmott score,mean obs,mean model,std obs,std model
PointAtkinson,0.66302849999999969,0.555329,2012-12-17 10:30:00+00:00,2012-12-17 14:30:00+00:00,-0.01333415080947856,0.06219961357399785,0.075570491697461509,0.23050103079450465,0.88194456143368805,0.92148974224760372,0.27365880526315778,0.260325,0.15493438389615294,0.122505
Victoria,0.66271900000000017,0.517938,2012-12-17 08:30:00+00:00,2012-12-17 12:30:00+00:00,-0.023523452851446136,0.045502101808347246,0.062081245330481434,0.17100134757135241,0.9177507322055658,0.93689284963987818,0.2818103157894738,0.258287,0.13893290434221633,0.111503
PatriciaBay,0.63205749999999994,0.532819,2012-12-17 08:30:00+00:00,2012-12-17 12:30:00+00:00,-0.015047003091741777,0.050455202067515706,0.06303181434979141,0.17482831784227498,0.916691367306946,0.94021887063537446,0.27464247894736832,0.259595,0.14639040742996134,0.116175
CampbellRiver,0.57842850000000001,0.510992,2012-12-17 09:30:00+00:00,2012-12-17 15:30:00+00:00,0.072187015305569174,0.08089149948091999,0.095285283167173968,0.21765564537216281,0.89151596403479361,0.85379012513204811,0.18822907894736854,0.260416,0.13331414420099533,0.103973
Analysis period,2012-12-15 00:00:00+00:00,2012-12-18 23:00:00+00:00
